DateTime,Hour,Session ID,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Source_File,Start_Time
2023-05-31 05:45:00,6,12,05:45-06:00,4523.00,5557.60,2799.02,2799.02,5000.93,May%202023.xlsx,05:45
2023-05-09 11:00:00,12,23,11:00-11:15,4524.10,5560.70,3185.94,3185.94,3510.74,May%202023.xlsx,11:00
2023-05-20 12:00:00,13,25,12:00-12:15,4525.70,5715.30,3118.00,3118.0,3420.32,May%202023.xlsx,12:00
2023-05-05 13:00:00,14,27,13:00-13:15,4529.40,7320.70,4175.10,4175.1,2730.29,May%202023.xlsx,13:00
2023-05-15 14:30:00,15,30,14:30-14:45,4531.00,4372.80,2440.90,2440.9,4304.55,May%202023.xlsx,14:30
2023-05-14 21:00:00,22,43,21:00-21:15,4534.10,4442.70,2338.80,2338.8,5239.76,May%202023.xlsx,21:00
2023-05-06 09:15:00,10,19,09:15-09:30,4537.10,5075.70,3139.89,3139.89,4271.54,May%202023.xlsx,09:15
2023-05-01 12:45:00,13,26,12:45-13:00,4537.40,7591.60,4290.50,4290.5,1500.3,May%202023.xlsx,12:45
2023-05-19 12:30:00,13,26,12:30-12:45,4537.40,4429.60,2446.55,2446.55,5444.96,May%202023.xlsx,12:30
2023-05-11 03:30:00,4,8,03:30-03:45,4538.00,4792.80,2153.50,2153.5,4500.51,May%202023.xlsx,03:30
2023-05-06 13:00:00,14,27,13:00-13:15,4540.60,8322.70,4526.70,4526.7,1999.6,May%202023.xlsx,13:00
2023-05-11 10:45:00,11,22,10:45-11:00,4543.20,5820.40,2946.70,2946.7,3500.01,May%202023.xlsx,10:45
2023-05-05 13:30:00,14,28,13:30-13:45,4543.80,6760.40,3792.20,3792.2,3400.43,May%202023.xlsx,13:30
2023-05-02 04:45:00,5,10,04:45-05:00,4546.50,5389.10,3632.21,3632.21,3250.42,May%202023.xlsx,04:45
2023-05-28 14:15:00,15,29,14:15-14:30,4546.80,6040.10,3168.76,3168.76,4038.81,May%202023.xlsx,14:15
2023-05-20 14:15:00,15,29,14:15-14:30,4547.50,4714.40,2205.50,2205.5,4005.3,May%202023.xlsx,14:15
2023-05-04 15:00:00,16,31,15:00-15:15,4548.20,5555.30,3643.42,3643.42,3000.76,May%202023.xlsx,15:00
2023-05-26 04:45:00,5,10,04:45-05:00,4548.70,7647.00,4380.89,4380.89,1450.46,May%202023.xlsx,04:45
2023-05-21 17:15:00,18,35,17:15-17:30,4549.60,6233.70,3012.02,3012.03,3510.3,May%202023.xlsx,17:15
2023-05-16 11:30:00,12,24,11:30-11:45,4552.50,4432.80,1910.34,1910.34,4495.66,May%202023.xlsx,11:30
2023-05-03 20:00:00,21,41,20:00-20:15,4553.10,4429.00,2998.89,2998.9,4900.9,May%202023.xlsx,20:00
2023-05-16 11:45:00,12,24,11:45-12:00,4553.60,4565.80,1916.45,1916.44,4495.45,May%202023.xlsx,11:45
2023-05-11 15:45:00,16,32,15:45-16:00,4556.10,5115.10,2895.10,2895.1,4699.29,May%202023.xlsx,15:45
2023-05-20 11:30:00,12,24,11:30-11:45,4559.00,5459.70,2732.10,2732.1,4000.1,May%202023.xlsx,11:30
2023-05-27 01:30:00,2,4,01:30-01:45,4561.00,4526.00,2859.93,2859.93,4499.88,May%202023.xlsx,01:30
2023-05-24 04:30:00,5,10,04:30-04:45,4561.10,6540.80,3972.70,3972.7,2900.33,May%202023.xlsx,04:30
2023-05-05 13:45:00,14,28,13:45-14:00,4562.60,6617.30,3688.50,3688.5,3512.04,May%202023.xlsx,13:45
2023-05-11 05:00:00,6,11,05:00-05:15,4563.00,4154.70,2246.30,2246.3,5000.48,May%202023.xlsx,05:00
2023-05-02 15:00:00,16,31,15:00-15:15,4564.40,7802.20,4403.55,4403.55,1911.66,May%202023.xlsx,15:00
2023-05-31 14:00:00,15,29,14:00-14:15,4564.80,7738.20,4422.23,4422.23,2452.36,May%202023.xlsx,14:00
2023-05-11 16:00:00,17,33,16:00-16:15,4565.80,5283.70,2754.71,2754.71,3887.13,May%202023.xlsx,16:00
2023-05-02 14:45:00,15,30,14:45-15:00,4567.20,7714.60,4524.34,4524.34,1999.02,May%202023.xlsx,14:45
2023-05-10 13:00:00,14,27,13:00-13:15,4567.70,7456.50,4286.70,4286.7,2559.47,May%202023.xlsx,13:00
2023-05-20 12:15:00,13,25,12:15-12:30,4567.70,5816.10,3161.00,3161.0,3420.75,May%202023.xlsx,12:15
2023-05-02 02:45:00,3,6,02:45-03:00,4569.10,5762.60,3978.38,3978.38,2701.13,May%202023.xlsx,02:45
2023-05-22 09:15:00,10,19,09:15-09:30,4570.00,7957.30,3082.80,3082.8,3401.75,May%202023.xlsx,09:15
2023-05-14 21:15:00,22,43,21:15-21:30,4570.20,4227.60,2439.70,2439.7,5499.73,May%202023.xlsx,21:15
2023-05-21 07:15:00,8,15,07:15-07:30,4571.40,6046.40,3316.24,3316.24,3657.34,May%202023.xlsx,07:15
2023-05-24 03:15:00,4,7,03:15-03:30,4571.40,6176.20,3577.10,3577.1,3501.81,May%202023.xlsx,03:15
2023-05-13 20:15:00,21,41,20:15-20:30,4573.20,4652.20,2624.00,2624.0,5506.04,May%202023.xlsx,20:15
2023-05-03 01:45:00,2,4,01:45-02:00,4573.90,4242.90,2572.60,2572.6,3307.47,May%202023.xlsx,01:45
2023-05-25 22:45:00,23,46,22:45-23:00,4574.30,6151.30,4301.30,4301.3,2200.91,May%202023.xlsx,22:45
2023-05-11 16:45:00,17,34,16:45-17:00,4581.40,4238.20,2668.30,2668.3,5486.33,May%202023.xlsx,16:45
2023-05-31 14:15:00,15,29,14:15-14:30,4582.10,7194.60,4354.10,4354.1,2700.48,May%202023.xlsx,14:15
2023-05-06 09:30:00,10,20,09:30-09:45,4582.20,5255.90,3283.05,3283.05,4469.12,May%202023.xlsx,09:30
2023-05-22 17:30:00,18,36,17:30-17:45,4582.30,6772.30,2805.39,2805.39,4990.45,May%202023.xlsx,17:30
2023-05-06 01:15:00,2,3,01:15-01:30,4582.40,3138.50,2558.50,2558.5,7240.0,May%202023.xlsx,01:15
2023-05-13 19:00:00,20,39,19:00-19:15,4583.00,4380.20,2261.30,2261.3,6000.06,May%202023.xlsx,19:00
2023-05-26 01:15:00,2,3,01:15-01:30,4585.10,5397.80,3242.70,3242.7,3700.18,May%202023.xlsx,01:15
2023-05-25 22:00:00,23,45,22:00-22:15,4585.90,6687.10,4357.40,4310.0,1999.27,May%202023.xlsx,22:00
2023-05-24 06:00:00,7,13,06:00-06:15,4586.40,6973.50,4029.10,4029.1,3250.13,May%202023.xlsx,06:00
2023-05-15 14:00:00,15,29,14:00-14:15,4589.50,5217.40,2965.50,2965.5,3400.5,May%202023.xlsx,14:00
2023-05-31 11:15:00,12,23,11:15-11:30,4589.60,6453.10,3078.40,3078.4,3609.61,May%202023.xlsx,11:15
2023-05-19 07:00:00,8,15,07:00-07:15,4590.70,4406.30,2475.32,2475.32,5799.15,May%202023.xlsx,07:00
2023-05-23 10:15:00,11,21,10:15-10:30,4593.60,8315.00,3404.30,3404.3,3499.71,May%202023.xlsx,10:15
2023-05-16 00:45:00,1,2,00:45-01:00,4593.90,3502.10,2422.60,2422.6,3700.05,May%202023.xlsx,00:45
2023-05-13 15:45:00,16,32,15:45-16:00,4594.20,4564.20,3060.00,3060.0,5499.58,May%202023.xlsx,15:45
2023-05-21 06:45:00,7,14,06:45-07:00,4594.80,4588.60,2856.80,2856.8,4595.0,May%202023.xlsx,06:45
2023-05-10 04:30:00,5,10,04:30-04:45,4596.00,3081.10,2068.90,2068.9,5999.08,May%202023.xlsx,04:30
2023-05-29 06:45:00,7,14,06:45-07:00,4596.90,6261.40,3395.10,3395.1,3330.78,May%202023.xlsx,06:45
2023-05-24 21:15:00,22,43,21:15-21:30,4597.30,4242.40,2473.60,2473.6,5499.08,May%202023.xlsx,21:15
2023-05-05 10:15:00,11,21,10:15-10:30,4597.70,5771.50,3096.00,3096.0,3503.56,May%202023.xlsx,10:15
2023-05-02 15:15:00,16,31,15:15-15:30,4598.90,7638.20,4434.40,4434.4,1959.97,May%202023.xlsx,15:15
2023-05-05 17:45:00,18,36,17:45-18:00,4599.20,5143.90,3281.20,3281.2,4489.91,May%202023.xlsx,17:45
2023-05-13 15:30:00,16,32,15:30-15:45,4600.00,4285.80,2924.60,2924.6,5620.1,May%202023.xlsx,15:30
2023-05-28 13:45:00,14,28,13:45-14:00,4600.60,6286.20,3088.70,3088.7,3680.5,May%202023.xlsx,13:45
2023-05-10 16:15:00,17,33,16:15-16:30,4601.40,4620.00,2635.70,2635.7,4094.33,May%202023.xlsx,16:15
2023-05-04 23:30:00,24,48,23:30-23:45,4603.30,4175.00,2749.90,2749.9,4579.31,May%202023.xlsx,23:30
2023-05-25 01:00:00,2,3,01:00-01:15,4604.70,5319.00,3473.50,3473.5,3510.3,May%202023.xlsx,01:00
2023-05-28 14:00:00,15,29,14:00-14:15,4605.10,6130.60,3184.06,3184.06,4038.29,May%202023.xlsx,14:00
2023-05-04 16:30:00,17,34,16:30-16:45,4607.20,4982.60,3095.60,3095.6,3814.59,May%202023.xlsx,16:30
2023-05-02 11:30:00,12,24,11:30-11:45,4608.10,7437.10,4594.91,4594.91,1981.37,May%202023.xlsx,11:30
2023-05-13 16:30:00,17,34,16:30-16:45,4608.50,4925.70,3210.80,3210.8,5938.21,May%202023.xlsx,16:30
2023-05-31 16:45:00,17,34,16:45-17:00,4613.00,5639.10,3452.70,3452.7,3680.89,May%202023.xlsx,16:45
2023-05-15 16:30:00,17,34,16:30-16:45,4613.50,4706.00,2727.60,2727.6,4161.08,May%202023.xlsx,16:30
2023-05-27 01:15:00,2,3,01:15-01:30,4620.30,4351.10,2825.17,2825.17,4503.87,May%202023.xlsx,01:15
2023-05-23 20:30:00,21,42,20:30-20:45,4621.30,7167.00,3636.55,3294.27,3749.78,May%202023.xlsx,20:30
2023-05-27 01:00:00,2,3,01:00-01:15,4621.90,4217.70,2817.22,2817.22,4579.42,May%202023.xlsx,01:00
2023-05-11 05:15:00,6,11,05:15-05:30,4627.70,3857.60,2204.17,2204.17,5339.05,May%202023.xlsx,05:15
2023-05-26 16:00:00,17,33,16:00-16:15,4628.50,5488.40,3067.60,3067.6,3510.08,May%202023.xlsx,16:00
2023-05-28 18:45:00,19,38,18:45-19:00,4630.00,5716.20,2733.40,2733.4,4017.33,May%202023.xlsx,18:45
2023-05-21 06:30:00,7,14,06:30-06:45,4630.10,4350.70,2658.20,2658.2,5000.82,May%202023.xlsx,06:30
2023-05-31 11:00:00,12,23,11:00-11:15,4630.20,6408.20,3032.20,3032.2,3680.47,May%202023.xlsx,11:00
2023-05-21 06:15:00,7,13,06:15-06:30,4631.70,4714.70,2744.87,2744.86,4899.02,May%202023.xlsx,06:15
2023-05-01 14:45:00,15,30,14:45-15:00,4631.90,6455.30,3872.40,3872.4,2078.73,May%202023.xlsx,14:45
2023-05-20 11:45:00,12,24,11:45-12:00,4633.50,5784.20,3012.40,3012.4,3649.33,May%202023.xlsx,11:45
2023-05-25 00:45:00,1,2,00:45-01:00,4633.90,5446.00,3563.00,3563.0,3483.85,May%202023.xlsx,00:45
2023-05-15 16:00:00,17,33,16:00-16:15,4635.60,4068.90,2610.94,2610.94,4479.64,May%202023.xlsx,16:00
2023-05-20 06:30:00,7,14,06:30-06:45,4636.00,4928.50,2645.40,2645.4,4495.39,May%202023.xlsx,06:30
2023-05-24 22:45:00,23,46,22:45-23:00,4639.50,6036.00,4441.50,4441.5,2300.02,May%202023.xlsx,22:45
2023-05-31 13:45:00,14,28,13:45-14:00,4640.80,7396.30,3938.40,3938.4,3000.42,May%202023.xlsx,13:45
2023-05-25 22:15:00,23,45,22:15-22:30,4641.20,6530.30,4412.70,4365.24,1999.49,May%202023.xlsx,22:15
2023-05-24 04:00:00,5,9,04:00-04:15,4643.40,6538.40,3771.30,3771.3,3412.16,May%202023.xlsx,04:00
2023-05-20 09:15:00,10,19,09:15-09:30,4643.50,4452.80,2627.40,2627.4,5417.6,May%202023.xlsx,09:15
2023-05-04 15:45:00,16,32,15:45-16:00,4644.50,5239.70,3346.29,3346.29,3450.84,May%202023.xlsx,15:45
2023-05-21 13:45:00,14,28,13:45-14:00,4645.20,5094.50,2881.30,2881.3,3990.45,May%202023.xlsx,13:45
2023-05-20 18:15:00,19,37,18:15-18:30,4646.30,4627.60,3032.10,3032.1,4700.61,May%202023.xlsx,18:15
2023-05-03 06:45:00,7,14,06:45-07:00,4647.00,3297.60,2592.86,2592.86,5944.82,May%202023.xlsx,06:45
2023-05-02 12:30:00,13,26,12:30-12:45,4652.40,7292.50,4593.64,4593.64,2000.17,May%202023.xlsx,12:30
2023-05-06 00:00:00,1,1,00:00-00:15,4653.10,2954.00,2691.30,2691.3,7499.32,May%202023.xlsx,00:00
2023-05-11 02:45:00,3,6,02:45-03:00,4653.90,4035.00,1722.70,1722.7,5499.82,May%202023.xlsx,02:45
2023-05-22 09:00:00,10,19,09:00-09:15,4654.20,7896.70,3150.20,3150.2,3330.52,May%202023.xlsx,09:00
2023-05-24 04:45:00,5,10,04:45-05:00,4654.30,6542.50,3935.40,3935.4,3240.49,May%202023.xlsx,04:45
2023-05-10 04:45:00,5,10,04:45-05:00,4656.40,2924.10,2103.70,2103.7,6899.21,May%202023.xlsx,04:45
2023-05-08 11:30:00,12,24,11:30-11:45,4656.90,5553.00,3035.00,3035.0,3450.75,May%202023.xlsx,11:30
2023-05-05 17:30:00,18,36,17:30-17:45,4657.70,4729.70,3242.00,3242.0,4499.8,May%202023.xlsx,17:30
2023-05-11 16:15:00,17,33,16:15-16:30,4658.30,4853.10,2744.02,2744.02,4679.71,May%202023.xlsx,16:15
2023-05-04 20:15:00,21,41,20:15-20:30,4658.60,3826.50,3125.20,3125.2,5060.62,May%202023.xlsx,20:15
2023-05-16 01:15:00,2,3,01:15-01:30,4661.90,3941.10,2417.30,2417.3,3830.18,May%202023.xlsx,01:15
2023-05-28 15:00:00,16,31,15:00-15:15,4663.20,6539.30,3479.10,3479.1,3680.56,May%202023.xlsx,15:00
2023-05-03 06:30:00,7,14,06:30-06:45,4663.30,3202.00,2509.36,2509.36,5944.98,May%202023.xlsx,06:30
2023-05-02 00:00:00,1,1,00:00-00:15,4663.50,4157.40,2815.52,2815.52,3927.27,May%202023.xlsx,00:00
2023-05-12 16:00:00,17,33,16:00-16:15,4664.80,5330.70,2845.60,2845.6,3680.95,May%202023.xlsx,16:00
2023-05-12 15:30:00,16,32,15:30-15:45,4665.50,4551.00,2499.60,2499.6,5299.06,May%202023.xlsx,15:30
2023-05-08 11:45:00,12,24,11:45-12:00,4665.60,6084.40,3362.41,3362.41,3314.17,May%202023.xlsx,11:45
2023-05-13 16:15:00,17,33,16:15-16:30,4666.50,4776.30,3122.80,3122.8,5938.76,May%202023.xlsx,16:15
2023-05-04 15:30:00,16,32,15:30-15:45,4667.30,5695.60,3741.40,3741.4,3000.73,May%202023.xlsx,15:30
2023-05-06 09:45:00,10,20,09:45-10:00,4667.90,5455.10,3465.52,3465.53,4000.88,May%202023.xlsx,09:45
2023-05-24 12:45:00,13,26,12:45-13:00,4668.00,6762.00,3693.40,3693.4,2925.0,May%202023.xlsx,12:45
2023-05-18 08:30:00,9,18,08:30-08:45,4672.10,7626.10,4552.02,4552.02,2342.15,May%202023.xlsx,08:30
2023-05-02 01:15:00,2,3,01:15-01:30,4672.50,5300.20,3396.94,3396.94,3480.35,May%202023.xlsx,01:15
2023-05-26 00:45:00,1,2,00:45-01:00,4673.30,6169.00,4122.10,4122.1,2500.14,May%202023.xlsx,00:45
2023-05-24 17:15:00,18,35,17:15-17:30,4674.20,6200.60,3052.30,3052.3,3510.2,May%202023.xlsx,17:15
2023-05-11 03:00:00,4,7,03:00-03:15,4674.30,4349.10,1895.70,1895.7,5000.28,May%202023.xlsx,03:00
2023-05-25 00:30:00,1,2,00:30-00:45,4674.30,5447.80,3574.30,3574.3,3510.17,May%202023.xlsx,00:30
2023-05-24 12:30:00,13,26,12:30-12:45,4676.20,6546.20,3465.50,3465.5,3200.67,May%202023.xlsx,12:30
2023-05-12 18:15:00,19,37,18:15-18:30,4676.40,4878.00,2942.50,2942.5,5090.14,May%202023.xlsx,18:15
2023-05-29 06:30:00,7,14,06:30-06:45,4678.20,6488.90,3662.20,3662.2,3300.11,May%202023.xlsx,06:30
2023-05-02 11:15:00,12,23,11:15-11:30,4678.30,7005.60,4440.10,4440.1,2570.67,May%202023.xlsx,11:15
2023-05-12 15:45:00,16,32,15:45-16:00,4679.70,4736.90,2489.90,2489.9,4929.31,May%202023.xlsx,15:45
2023-05-16 01:00:00,2,3,01:00-01:15,4681.00,3904.80,2470.50,2470.5,3750.68,May%202023.xlsx,01:00
2023-05-11 18:45:00,19,38,18:45-19:00,4683.40,3933.90,2297.00,2297.0,5440.28,May%202023.xlsx,18:45
2023-05-02 00:15:00,1,1,00:15-00:30,4685.00,4412.30,3070.27,3070.27,3905.68,May%202023.xlsx,00:15
2023-05-07 22:45:00,23,46,22:45-23:00,4685.90,4223.30,2700.80,2700.8,5944.23,May%202023.xlsx,22:45
2023-05-20 05:00:00,6,11,05:00-05:15,4688.30,4407.30,2462.10,2462.1,3590.69,May%202023.xlsx,05:00
2023-05-26 00:30:00,1,2,00:30-00:45,4689.50,6742.20,4522.10,4522.1,1719.05,May%202023.xlsx,00:30
2023-05-22 17:45:00,18,36,17:45-18:00,4690.70,7346.40,3142.16,3142.16,4554.32,May%202023.xlsx,17:45
2023-05-02 11:45:00,12,24,11:45-12:00,4692.10,7462.30,4678.91,4678.91,1968.37,May%202023.xlsx,11:45
2023-05-01 14:30:00,15,30,14:30-14:45,4692.50,6812.60,4001.68,4001.68,2000.81,May%202023.xlsx,14:30
2023-05-21 17:00:00,18,35,17:00-17:15,4693.60,6260.50,3045.25,3045.25,3659.1,May%202023.xlsx,17:00
2023-05-30 10:15:00,11,21,10:15-10:30,4693.80,6395.30,3031.20,3031.2,3501.01,May%202023.xlsx,10:15
2023-05-15 17:45:00,18,36,17:45-18:00,4694.40,5241.00,3486.70,3486.7,3510.64,May%202023.xlsx,17:45
2023-05-28 06:45:00,7,14,06:45-07:00,4695.60,6080.30,3283.00,3283.0,4400.48,May%202023.xlsx,06:45
2023-05-01 05:00:00,6,11,05:00-05:15,4695.60,6398.80,4426.55,4426.54,2576.04,May%202023.xlsx,05:00
2023-05-31 05:00:00,6,11,05:00-05:15,4696.50,6832.20,3468.99,3469.0,3234.9,May%202023.xlsx,05:00
2023-05-16 01:30:00,2,4,01:30-01:45,4697.10,4707.60,2804.30,2804.3,3530.9,May%202023.xlsx,01:30
2023-05-02 00:45:00,1,2,00:45-01:00,4697.40,4645.70,3022.40,3022.41,3850.61,May%202023.xlsx,00:45
2023-05-18 13:30:00,14,28,13:30-13:45,4697.60,5466.40,2988.30,2988.3,4409.2,May%202023.xlsx,13:30
2023-05-10 10:45:00,11,22,10:45-11:00,4702.20,5970.20,3105.34,3105.34,3330.93,May%202023.xlsx,10:45
2023-05-10 02:00:00,3,5,02:00-02:15,4702.70,3358.10,2286.20,2286.21,5499.27,May%202023.xlsx,02:00
2023-05-24 10:30:00,11,22,10:30-10:45,4704.60,7586.40,3255.49,3255.49,2780.29,May%202023.xlsx,10:30
2023-05-02 20:15:00,21,41,20:15-20:30,4705.10,5277.50,3766.97,3766.97,3829.55,May%202023.xlsx,20:15
2023-05-13 02:15:00,3,5,02:15-02:30,4706.30,3820.80,1673.80,1673.8,5354.25,May%202023.xlsx,02:15
2023-05-10 15:45:00,16,32,15:45-16:00,4707.70,6136.70,3283.71,3283.71,3510.05,May%202023.xlsx,15:45
2023-05-02 01:00:00,2,3,01:00-01:15,4709.30,5138.50,3407.54,3407.54,3497.39,May%202023.xlsx,01:00
2023-05-17 09:15:00,10,19,09:15-09:30,4710.50,5071.30,2768.63,2768.63,4469.51,May%202023.xlsx,09:15
2023-05-28 06:30:00,7,14,06:30-06:45,4712.10,5729.00,3158.30,3158.29,4499.02,May%202023.xlsx,06:30
2023-05-09 11:15:00,12,23,11:15-11:30,4712.30,5500.40,3176.70,3176.7,3999.3,May%202023.xlsx,11:15
2023-05-06 00:45:00,1,2,00:45-01:00,4712.40,3087.50,2681.70,2681.7,7416.85,May%202023.xlsx,00:45
2023-05-28 16:45:00,17,34,16:45-17:00,4712.60,6404.90,3151.13,3151.13,4038.35,May%202023.xlsx,16:45
2023-05-27 14:30:00,15,30,14:30-14:45,4712.80,5232.70,2618.00,2618.0,3700.44,May%202023.xlsx,14:30
2023-05-23 10:00:00,11,21,10:00-10:15,4713.60,8339.70,3454.07,3454.07,3500.33,May%202023.xlsx,10:00
2023-05-24 21:00:00,22,43,21:00-21:15,4714.20,4300.90,2590.30,2590.3,5499.27,May%202023.xlsx,21:00
2023-05-20 06:45:00,7,14,06:45-07:00,4714.30,4980.50,2757.30,2757.3,4400.8,May%202023.xlsx,06:45
2023-05-02 06:45:00,7,14,06:45-07:00,4715.20,5187.70,3550.79,3550.79,4201.78,May%202023.xlsx,06:45
2023-05-31 10:45:00,11,22,10:45-11:00,4715.40,6982.10,3422.40,3422.4,3200.4,May%202023.xlsx,10:45
2023-05-27 10:45:00,11,22,10:45-11:00,4716.30,8407.90,4546.40,4546.4,1094.4,May%202023.xlsx,10:45
2023-05-21 07:30:00,8,16,07:30-07:45,4716.80,6351.50,3611.40,3611.4,3500.99,May%202023.xlsx,07:30
2023-05-06 05:00:00,6,11,05:00-05:15,4717.70,3475.30,2633.10,2633.1,5999.27,May%202023.xlsx,05:00
2023-05-06 00:30:00,1,2,00:30-00:45,4718.50,3130.50,2738.20,2738.2,7416.92,May%202023.xlsx,00:30
2023-05-03 21:45:00,22,44,21:45-22:00,4719.60,5228.50,3887.67,3887.67,4300.9,May%202023.xlsx,21:45
2023-05-09 12:15:00,13,25,12:15-12:30,4720.00,5571.80,3066.40,3066.4,4024.61,May%202023.xlsx,12:15
2023-05-11 04:30:00,5,10,04:30-04:45,4722.40,4360.20,2213.27,2213.27,5555.17,May%202023.xlsx,04:30
2023-05-03 20:45:00,21,42,20:45-21:00,4722.80,4585.90,3314.80,3314.8,4600.15,May%202023.xlsx,20:45
2023-05-01 18:15:00,19,37,18:15-18:30,4725.10,5161.90,3444.73,3444.73,3726.93,May%202023.xlsx,18:15
2023-05-02 04:00:00,5,9,04:00-04:15,4725.30,5653.70,3842.14,3842.14,2900.69,May%202023.xlsx,04:00
2023-05-11 02:00:00,3,5,02:00-02:15,4726.80,4410.10,1965.20,1965.2,5000.42,May%202023.xlsx,02:00
2023-05-21 20:15:00,21,41,20:15-20:30,4730.00,5545.80,3804.30,3804.3,3800.58,May%202023.xlsx,20:15
2023-05-15 16:15:00,17,33,16:15-16:30,4733.50,3790.80,2571.00,2571.0,5499.25,May%202023.xlsx,16:15
2023-05-02 20:30:00,21,42,20:30-20:45,4738.10,5527.20,3748.31,3748.32,3330.03,May%202023.xlsx,20:30
2023-05-10 15:30:00,16,32,15:30-15:45,4740.60,6039.50,3192.59,3192.59,3550.88,May%202023.xlsx,15:30
2023-05-04 23:45:00,24,48,23:45-24:00,4741.70,4162.60,2857.80,2857.8,4856.37,May%202023.xlsx,23:45
2023-05-03 20:30:00,21,42,20:30-20:45,4742.50,4492.50,3276.40,3276.41,4600.44,May%202023.xlsx,20:30
2023-05-24 22:30:00,23,46,22:30-22:45,4743.30,6211.30,4480.80,4480.8,2470.01,May%202023.xlsx,22:30
2023-05-02 00:30:00,1,2,00:30-00:45,4743.30,5057.70,3366.14,3366.14,3500.59,May%202023.xlsx,00:30
2023-05-25 01:15:00,2,3,01:15-01:30,4745.80,5266.30,3328.10,3328.1,3700.9,May%202023.xlsx,01:15
2023-05-25 02:00:00,3,5,02:00-02:15,4747.40,5862.70,3627.51,3627.51,3429.61,May%202023.xlsx,02:00
2023-05-08 01:00:00,2,3,01:00-01:15,4749.60,4017.10,2639.06,2639.06,5236.32,May%202023.xlsx,01:00
2023-05-10 14:00:00,15,29,14:00-14:15,4750.10,6653.00,3437.60,3437.6,3330.62,May%202023.xlsx,14:00
2023-05-06 14:45:00,15,30,14:45-15:00,4750.60,5963.10,3932.92,3932.92,3000.44,May%202023.xlsx,14:45
2023-05-24 10:45:00,11,22,10:45-11:00,4751.50,7330.70,3251.10,3251.1,2850.13,May%202023.xlsx,10:45
2023-05-13 20:45:00,21,42,20:45-21:00,4759.30,4242.20,2523.50,2523.5,6000.8,May%202023.xlsx,20:45
2023-05-16 00:15:00,1,1,00:15-00:30,4761.50,3837.30,2894.00,2894.0,3771.0,May%202023.xlsx,00:15
2023-05-10 05:15:00,6,11,05:15-05:30,4764.30,2640.90,2102.50,2102.5,5999.36,May%202023.xlsx,05:15
2023-05-10 11:30:00,12,24,11:30-11:45,4764.50,5901.30,3184.47,3184.47,3500.16,May%202023.xlsx,11:30
2023-05-27 11:00:00,12,23,11:00-11:15,4765.60,7709.10,4263.56,4263.56,1917.8,May%202023.xlsx,11:00
2023-05-27 11:15:00,12,23,11:15-11:30,4772.90,7706.60,4237.88,4237.88,1917.63,May%202023.xlsx,11:15
2023-05-10 16:00:00,17,33,16:00-16:15,4774.40,4670.30,2808.81,2808.81,4094.73,May%202023.xlsx,16:00
2023-05-13 21:00:00,22,43,21:00-21:15,4774.60,3908.70,2500.50,2500.5,6999.4,May%202023.xlsx,21:00
2023-05-22 18:15:00,19,37,18:15-18:30,4777.50,7915.50,3401.10,3483.3,4500.12,May%202023.xlsx,18:15
2023-05-13 00:15:00,1,1,00:15-00:30,4778.20,3927.20,2417.10,2417.1,7499.48,May%202023.xlsx,00:15
2023-05-02 04:15:00,5,9,04:15-04:30,4778.30,5741.70,3930.09,3930.09,2896.72,May%202023.xlsx,04:15
2023-05-19 11:15:00,12,23,11:15-11:30,4780.30,5575.80,2885.30,2885.3,4304.12,May%202023.xlsx,11:15
2023-05-20 17:00:00,18,35,17:00-17:15,4781.50,4760.50,2765.32,2765.32,4988.03,May%202023.xlsx,17:00
2023-05-25 02:15:00,3,5,02:15-02:30,4784.70,5952.60,3664.91,3664.91,3429.48,May%202023.xlsx,02:15
2023-05-21 19:30:00,20,40,19:30-19:45,4785.50,4898.00,3247.27,3247.27,4549.98,May%202023.xlsx,19:30
2023-05-04 13:45:00,14,28,13:45-14:00,4786.40,5751.90,3792.45,3792.45,3212.09,May%202023.xlsx,13:45
2023-05-26 05:45:00,6,12,05:45-06:00,4787.50,7132.10,4664.70,4664.7,1959.48,May%202023.xlsx,05:45
2023-05-28 20:00:00,21,41,20:00-20:15,4787.90,6089.50,3760.10,3760.1,3355.24,May%202023.xlsx,20:00
2023-05-10 11:45:00,12,24,11:45-12:00,4788.80,6153.20,3289.20,3289.2,3420.08,May%202023.xlsx,11:45
2023-05-09 12:00:00,13,25,12:00-12:15,4789.20,5375.80,3128.20,3128.2,4063.86,May%202023.xlsx,12:00
2023-05-01 05:15:00,6,11,05:15-05:30,4790.20,5890.80,3966.60,3966.6,2900.48,May%202023.xlsx,05:15
2023-05-03 02:45:00,3,6,02:45-03:00,4793.10,4302.00,2606.70,2606.7,3550.13,May%202023.xlsx,02:45
2023-05-06 13:15:00,14,27,13:15-13:30,4793.50,8517.80,4779.60,4779.6,1999.45,May%202023.xlsx,13:15
2023-05-27 14:45:00,15,30,14:45-15:00,4795.40,5208.30,2479.60,2479.6,4000.79,May%202023.xlsx,14:45
2023-05-31 05:15:00,6,11,05:15-05:30,4795.80,6210.40,3286.18,3286.18,3819.87,May%202023.xlsx,05:15
2023-05-11 02:30:00,3,6,02:30-02:45,4797.00,4213.80,1868.00,1868.0,5499.15,May%202023.xlsx,02:30
